Year_BE,Month,YYMM,Province_Code,Province,Divorce,Marriage
2564,9,6409,36,จังหวัดชัยภูมิ,84.0,176.0
2564,9,6409,37,จังหวัดอำนาจเจริญ,30.0,80.0
2564,9,6409,38,จังหวัดบึงกาฬ,50.0,84.0
2564,9,6409,39,จังหวัดหนองบัวลำภู,50.0,109.0
2564,9,6409,40,จังหวัดขอนแก่น,222.0,456.0
2564,9,6409,41,จังหวัดอุดรธานี,171.0,301.0
2564,9,6409,42,จังหวัดเลย,73.0,156.0
2564,9,6409,43,จังหวัดหนองคาย,58.0,93.0
2564,9,6409,44,จังหวัดมหาสารคาม,95.0,227.0
2564,9,6409,45,จังหวัดร้อยเอ็ด,125.0,278.0
2564,9,6409,46,จังหวัดกาฬสินธุ์,97.0,215.0
2564,9,6409,47,จังหวัดสกลนคร,91.0,259.0
2564,9,6409,48,จังหวัดนครพนม,64.0,150.0
2564,9,6409,49,จังหวัดมุกดาหาร,33.0,82.0
2564,9,6409,50,จังหวัดเชียงใหม่,243.0,534.0
2564,9,6409,51,จังหวัดลำพูน,52.0,118.0
2564,9,6409,52,จังหวัดลำปาง,92.0,148.0
2564,9,6409,53,จังหวัดอุตรดิตถ์,47.0,91.0
2564,9,6409,54,จังหวัดแพร่,44.0,94.0
2564,9,6409,55,จังหวัดน่าน,52.0,117.0
2564,9,6409,56,จังหวัดพะเยา,60.0,133.0
2564,9,6409,57,จังหวัดเชียงราย,149.0,344.0
2564,9,6409,58,จังหวัดแม่ฮ่องสอน,22.0,54.0
2564,9,6409,60,จังหวัดนครสวรรค์,131.0,214.0
2564,9,6409,61,จังหวัดอุทัยธานี,37.0,61.0
2564,9,6409,62,จังหวัดกำแพงเพชร,78.0,143.0
2564,9,6409,63,จังหวัดตาก,44.0,91.0
2564,9,6409,64,จังหวัดสุโขทัย,58.0,113.0
2564,9,6409,65,จังหวัดพิษณุโลก,115.0,256.0
2564,9,6409,66,จังหวัดพิจิตร,52.0,89.0
2564,9,6409,67,จังหวัดเพชรบูรณ์,82.0,202.0
2564,9,6409,70,จังหวัดราชบุรี,121.0,256.0
2564,9,6409,71,จังหวัดกาญจนบุรี,138.0,218.0
2564,9,6409,72,จังหวัดสุพรรณบุรี,84.0,156.0
2564,9,6409,73,จังหวัดนครปฐม,148.0,268.0
2564,9,6409,74,จังหวัดสมุทรสาคร,23.0,41.0
2564,9,6409,75,จังหวัดสมุทรสงคราม,35.0,56.0
2564,9,6409,76,จังหวัดเพชรบุรี,55.0,106.0
2564,9,6409,77,จังหวัดประจวบคีรีขันธ์,108.0,185.0
2564,9,6409,80,จังหวัดนครศรีธรรมราช,150.0,371.0
2564,9,6409,81,จังหวัดกระบี่,47.0,110.0
2564,9,6409,82,จังหวัดพังงา,34.0,72.0
2564,9,6409,83,จังหวัดภูเก็ต,60.0,145.0
2564,9,6409,84,จังหวัดสุราษฎร์ธานี,201.0,373.0
2564,9,6409,85,จังหวัดระนอง,21.0,48.0
2564,9,6409,86,จังหวัดชุมพร,72.0,129.0
2564,9,6409,90,จังหวัดสงขลา,190.0,415.0
2564,9,6409,91,จังหวัดสตูล,34.0,73.0
2564,9,6409,92,จังหวัดตรัง,92.0,171.0
2564,9,6409,93,จังหวัดพัทลุง,68.0,130.0
2564,9,6409,94,จังหวัดปัตตานี,24.0,103.0
2564,9,6409,95,จังหวัดยะลา,33.0,103.0
2564,9,6409,96,จังหวัดนราธิวาส,24.0,125.0
2564,10,6410,10,กรุงเทพมหานคร,626.0,1325.0
2564,10,6410,11,จังหวัดสมุทรปราการ,231.0,517.0
2564,10,6410,12,จังหวัดนนทบุรี,175.0,368.0
2564,10,6410,13,จังหวัดปทุมธานี,237.0,321.0
2564,10,6410,14,จังหวัดพระนครศรีอยุธยา,94.0,195.0
2564,10,6410,15,จังหวัดอ่างทอง,36.0,57.0
2564,10,6410,16,จังหวัดลพบุรี,125.0,201.0
2564,10,6410,17,จังหวัดสิงห์บุรี,24.0,50.0
2564,10,6410,18,จังหวัดชัยนาท,47.0,79.0
2564,10,6410,19,จังหวัดสระบุรี,159.0,229.0
2564,10,6410,20,จังหวัดชลบุรี,479.0,879.0
2564,10,6410,21,จังหวัดระยอง,267.0,505.0
2564,10,6410,22,จังหวัดจันทบุรี,79.0,119.0
2564,10,6410,23,จังหวัดตราด,30.0,42.0
2564,10,6410,24,จังหวัดฉะเชิงเทรา,201.0,314.0
2564,10,6410,25,จังหวัดปราจีนบุรี,90.0,123.0
2564,10,6410,26,จังหวัดนครนายก,61.0,96.0
2564,10,6410,27,จังหวัดสระแก้ว,84.0,163.0
2564,10,6410,30,จังหวัดนครราชสีมา,351.0,595.0
2564,10,6410,31,จังหวัดบุรีรัมย์,159.0,297.0
2564,10,6410,32,จังหวัดสุรินทร์,107.0,257.0
2564,10,6410,33,จังหวัดศรีสะเกษ,125.0,300.0
2564,10,6410,34,จังหวัดอุบลราชธานี,198.0,411.0
2564,10,6410,35,จังหวัดยโสธร,50.0,126.0
2564,10,6410,36,จังหวัดชัยภูมิ,129.0,248.0
2564,10,6410,37,จังหวัดอำนาจเจริญ,43.0,83.0
2564,10,6410,38,จังหวัดบึงกาฬ,57.0,85.0
2564,10,6410,39,จังหวัดหนองบัวลำภู,55.0,116.0
2564,10,6410,40,จังหวัดขอนแก่น,231.0,476.0
2564,10,6410,41,จังหวัดอุดรธานี,194.0,315.0
2564,10,6410,42,จังหวัดเลย,88.0,150.0
2564,10,6410,43,จังหวัดหนองคาย,58.0,113.0
2564,10,6410,44,จังหวัดมหาสารคาม,104.0,206.0
2564,10,6410,45,จังหวัดร้อยเอ็ด,138.0,273.0
2564,10,6410,46,จังหวัดกาฬสินธุ์,106.0,229.0
2564,10,6410,47,จังหวัดสกลนคร,107.0,258.0
2564,10,6410,48,จังหวัดนครพนม,67.0,157.0
2564,10,6410,49,จังหวัดมุกดาหาร,47.0,88.0
2564,10,6410,50,จังหวัดเชียงใหม่,234.0,430.0
2564,10,6410,51,จังหวัดลำพูน,63.0,105.0
2564,10,6410,52,จังหวัดลำปาง,98.0,165.0
2564,10,6410,53,จังหวัดอุตรดิตถ์,74.0,93.0
2564,10,6410,54,จังหวัดแพร่,62.0,81.0
2564,10,6410,55,จังหวัดน่าน,71.0,140.0
2564,10,6410,56,จังหวัดพะเยา,67.0,91.0
2564,10,6410,57,จังหวัดเชียงราย,143.0,329.0
2564,10,6410,58,จังหวัดแม่ฮ่องสอน,18.0,54.0
2564,10,6410,60,จังหวัดนครสวรรค์,139.0,225.0
2564,10,6410,61,จังหวัดอุทัยธานี,40.0,64.0
2564,10,6410,62,จังหวัดกำแพงเพชร,81.0,144.0
2564,10,6410,63,จังหวัดตาก,49.0,77.0
2564,10,6410,64,จังหวัดสุโขทัย,57.0,107.0
2564,10,6410,65,จังหวัดพิษณุโลก,158.0,277.0
2564,10,6410,66,จังหวัดพิจิตร,73.0,110.0
2564,10,6410,67,จังหวัดเพชรบูรณ์,135.0,212.0
2564,10,6410,70,จังหวัดราชบุรี,141.0,216.0
2564,10,6410,71,จังหวัดกาญจนบุรี,120.0,200.0
2564,10,6410,72,จังหวัดสุพรรณบุรี,101.0,172.0
2564,10,6410,73,จังหวัดนครปฐม,132.0,269.0
2564,10,6410,74,จังหวัดสมุทรสาคร,65.0,88.0
2564,10,6410,75,จังหวัดสมุทรสงคราม,20.0,64.0
2564,10,6410,76,จังหวัดเพชรบุรี,69.0,119.0
2564,10,6410,77,จังหวัดประจวบคีรีขันธ์,85.0,137.0
2564,10,6410,80,จังหวัดนครศรีธรรมราช,131.0,358.0
2564,10,6410,81,จังหวัดกระบี่,58.0,105.0
2564,10,6410,82,จังหวัดพังงา,28.0,56.0
2564,10,6410,83,จังหวัดภูเก็ต,67.0,158.0
2564,10,6410,84,จังหวัดสุราษฎร์ธานี,149.0,358.0
2564,10,6410,85,จังหวัดระนอง,32.0,40.0
2564,10,6410,86,จังหวัดชุมพร,78.0,140.0
2564,10,6410,90,จังหวัดสงขลา,162.0,400.0
2564,10,6410,91,จังหวัดสตูล,18.0,57.0
2564,10,6410,92,จังหวัดตรัง,91.0,182.0
2564,10,6410,93,จังหวัดพัทลุง,72.0,135.0
2564,10,6410,94,จังหวัดปัตตานี,36.0,95.0
2564,10,6410,95,จังหวัดยะลา,26.0,77.0
2564,10,6410,96,จังหวัดนราธิวาส,30.0,169.0
2564,11,6411,10,กรุงเทพมหานคร,1936.0,3882.0
2564,11,6411,11,จังหวัดสมุทรปราการ,313.0,679.0
2564,11,6411,12,จังหวัดนนทบุรี,257.0,513.0
2564,11,6411,13,จังหวัดปทุมธานี,330.0,507.0
2564,11,6411,14,จังหวัดพระนครศรีอยุธยา,178.0,314.0
2564,11,6411,15,จังหวัดอ่างทอง,65.0,95.0
2564,11,6411,16,จังหวัดลพบุรี,179.0,260.0
2564,11,6411,17,จังหวัดสิงห์บุรี,44.0,64.0
2564,11,6411,18,จังหวัดชัยนาท,60.0,81.0
2564,11,6411,19,จังหวัดสระบุรี,188.0,292.0
2564,11,6411,20,จังหวัดชลบุรี,557.0,1142.0
2564,11,6411,21,จังหวัดระยอง,302.0,590.0
2564,11,6411,22,จังหวัดจันทบุรี,79.0,152.0
2564,11,6411,23,จังหวัดตราด,50.0,64.0
2564,11,6411,24,จังหวัดฉะเชิงเทรา,210.0,405.0
2564,11,6411,25,จังหวัดปราจีนบุรี,114.0,193.0
2564,11,6411,26,จังหวัดนครนายก,52.0,125.0
2564,11,6411,27,จังหวัดสระแก้ว,97.0,171.0
2564,11,6411,30,จังหวัดนครราชสีมา,434.0,819.0
2564,11,6411,31,จังหวัดบุรีรัมย์,177.0,410.0
2564,11,6411,32,จังหวัดสุรินทร์,159.0,314.0
2564,11,6411,33,จังหวัดศรีสะเกษ,158.0,301.0
2564,11,6411,34,จังหวัดอุบลราชธานี,240.0,496.0
2564,11,6411,35,จังหวัดยโสธร,60.0,150.0
2564,11,6411,36,จังหวัดชัยภูมิ,151.0,302.0
2564,11,6411,37,จังหวัดอำนาจเจริญ,47.0,74.0
2564,11,6411,38,จังหวัดบึงกาฬ,56.0,109.0
2564,11,6411,39,จังหวัดหนองบัวลำภู,68.0,106.0
2564,11,6411,40,จังหวัดขอนแก่น,285.0,506.0
2564,11,6411,41,จังหวัดอุดรธานี,219.0,405.0
2564,11,6411,42,จังหวัดเลย,109.0,203.0
2564,11,6411,43,จังหวัดหนองคาย,83.0,115.0
2564,11,6411,44,จังหวัดมหาสารคาม,126.0,268.0
2564,11,6411,45,จังหวัดร้อยเอ็ด,165.0,310.0
2564,11,6411,46,จังหวัดกาฬสินธุ์,141.0,261.0
2564,11,6411,47,จังหวัดสกลนคร,164.0,295.0
2564,11,6411,48,จังหวัดนครพนม,81.0,168.0
2564,11,6411,49,จังหวัดมุกดาหาร,35.0,96.0
2564,11,6411,50,จังหวัดเชียงใหม่,278.0,627.0
2564,11,6411,51,จังหวัดลำพูน,67.0,130.0
2564,11,6411,52,จังหวัดลำปาง,110.0,228.0
2564,11,6411,53,จังหวัดอุตรดิตถ์,69.0,128.0
2564,11,6411,54,จังหวัดแพร่,58.0,118.0
2564,11,6411,55,จังหวัดน่าน,69.0,150.0
2564,11,6411,56,จังหวัดพะเยา,82.0,126.0
2564,11,6411,57,จังหวัดเชียงราย,190.0,347.0
2564,11,6411,58,จังหวัดแม่ฮ่องสอน,23.0,57.0
2564,11,6411,60,จังหวัดนครสวรรค์,171.0,272.0
2564,11,6411,61,จังหวัดอุทัยธานี,47.0,75.0
2564,11,6411,62,จังหวัดกำแพงเพชร,114.0,161.0
2564,11,6411,63,จังหวัดตาก,57.0,126.0
2564,11,6411,64,จังหวัดสุโขทัย,94.0,153.0
2564,11,6411,65,จังหวัดพิษณุโลก,157.0,289.0
2564,11,6411,66,จังหวัดพิจิตร,66.0,145.0
2564,11,6411,67,จังหวัดเพชรบูรณ์,168.0,260.0
2564,11,6411,70,จังหวัดราชบุรี,152.0,258.0
2564,11,6411,71,จังหวัดกาญจนบุรี,144.0,226.0
2564,11,6411,72,จังหวัดสุพรรณบุรี,110.0,235.0
2564,11,6411,73,จังหวัดนครปฐม,179.0,314.0
2564,11,6411,74,จังหวัดสมุทรสาคร,141.0,175.0
2564,11,6411,75,จังหวัดสมุทรสงคราม,37.0,81.0
2564,11,6411,76,จังหวัดเพชรบุรี,71.0,143.0
2564,11,6411,77,จังหวัดประจวบคีรีขันธ์,106.0,189.0
2564,11,6411,80,จังหวัดนครศรีธรรมราช,175.0,386.0
2564,11,6411,81,จังหวัดกระบี่,90.0,153.0
2564,11,6411,82,จังหวัดพังงา,34.0,70.0
2564,11,6411,83,จังหวัดภูเก็ต,91.0,177.0
2564,11,6411,84,จังหวัดสุราษฎร์ธานี,166.0,385.0
2564,11,6411,85,จังหวัดระนอง,29.0,44.0
2564,11,6411,86,จังหวัดชุมพร,70.0,178.0
2564,11,6411,90,จังหวัดสงขลา,226.0,432.0
2564,11,6411,91,จังหวัดสตูล,38.0,83.0
2564,11,6411,92,จังหวัดตรัง,81.0,202.0
2564,11,6411,93,จังหวัดพัทลุง,70.0,140.0
2564,11,6411,94,จังหวัดปัตตานี,29.0,105.0
2564,11,6411,95,จังหวัดยะลา,29.0,103.0
2564,11,6411,96,จังหวัดนราธิวาส,39.0,172.0
2564,12,6412,10,กรุงเทพมหานคร,1702.0,3655.0
2564,12,6412,11,จังหวัดสมุทรปราการ,350.0,563.0
2564,12,6412,12,จังหวัดนนทบุรี,178.0,471.0
2564,12,6412,13,จังหวัดปทุมธานี,325.0,458.0
2564,12,6412,14,จังหวัดพระนครศรีอยุธยา,241.0,286.0
2564,12,6412,15,จังหวัดอ่างทอง,43.0,80.0
2564,12,6412,16,จังหวัดลพบุรี,141.0,244.0
2564,12,6412,17,จังหวัดสิงห์บุรี,45.0,46.0
2564,12,6412,18,จังหวัดชัยนาท,63.0,81.0
2564,12,6412,19,จังหวัดสระบุรี,197.0,261.0
2564,12,6412,20,จังหวัดชลบุรี,599.0,933.0
2564,12,6412,21,จังหวัดระยอง,302.0,517.0
2564,12,6412,22,จังหวัดจันทบุรี,94.0,147.0
2564,12,6412,23,จังหวัดตราด,38.0,73.0
2564,12,6412,24,จังหวัดฉะเชิงเทรา,185.0,267.0
2564,12,6412,25,จังหวัดปราจีนบุรี,145.0,185.0
2564,12,6412,26,จังหวัดนครนายก,52.0,77.0
2564,12,6412,27,จังหวัดสระแก้ว,107.0,144.0
2564,12,6412,30,จังหวัดนครราชสีมา,454.0,858.0
2564,12,6412,31,จังหวัดบุรีรัมย์,218.0,459.0
2564,12,6412,32,จังหวัดสุรินทร์,174.0,393.0
2564,12,6412,33,จังหวัดศรีสะเกษ,190.0,439.0
2564,12,6412,34,จังหวัดอุบลราชธานี,295.0,607.0
2564,12,6412,35,จังหวัดยโสธร,79.0,155.0
2564,12,6412,36,จังหวัดชัยภูมิ,152.0,339.0
2564,12,6412,37,จังหวัดอำนาจเจริญ,67.0,122.0
2564,12,6412,38,จังหวัดบึงกาฬ,74.0,119.0
2564,12,6412,39,จังหวัดหนองบัวลำภู,93.0,152.0
2564,12,6412,40,จังหวัดขอนแก่น,342.0,593.0
2564,12,6412,41,จังหวัดอุดรธานี,260.0,454.0
2564,12,6412,42,จังหวัดเลย,97.0,229.0
2564,12,6412,43,จังหวัดหนองคาย,102.0,144.0
2564,12,6412,44,จังหวัดมหาสารคาม,157.0,303.0
2564,12,6412,45,จังหวัดร้อยเอ็ด,166.0,352.0
2564,12,6412,46,จังหวัดกาฬสินธุ์,143.0,337.0
2564,12,6412,47,จังหวัดสกลนคร,193.0,371.0
2564,12,6412,48,จังหวัดนครพนม,91.0,241.0
2564,12,6412,49,จังหวัดมุกดาหาร,56.0,124.0
2564,12,6412,50,จังหวัดเชียงใหม่,265.0,596.0
2564,12,6412,51,จังหวัดลำพูน,81.0,127.0
2564,12,6412,52,จังหวัดลำปาง,135.0,224.0
2564,12,6412,53,จังหวัดอุตรดิตถ์,70.0,108.0
2564,12,6412,54,จังหวัดแพร่,78.0,112.0
2564,12,6412,55,จังหวัดน่าน,83.0,172.0
2564,12,6412,56,จังหวัดพะเยา,86.0,150.0
2564,12,6412,57,จังหวัดเชียงราย,196.0,336.0
2564,12,6412,58,จังหวัดแม่ฮ่องสอน,28.0,70.0
2564,12,6412,60,จังหวัดนครสวรรค์,185.0,244.0
2564,12,6412,61,จังหวัดอุทัยธานี,52.0,81.0
2564,12,6412,62,จังหวัดกำแพงเพชร,105.0,172.0
2564,12,6412,63,จังหวัดตาก,62.0,120.0
2564,12,6412,64,จังหวัดสุโขทัย,74.0,167.0
2564,12,6412,65,จังหวัดพิษณุโลก,166.0,298.0
2564,12,6412,66,จังหวัดพิจิตร,92.0,121.0
2564,12,6412,67,จังหวัดเพชรบูรณ์,152.0,258.0
2564,12,6412,70,จังหวัดราชบุรี,142.0,237.0
2564,12,6412,71,จังหวัดกาญจนบุรี,123.0,206.0
2564,12,6412,72,จังหวัดสุพรรณบุรี,124.0,210.0
2564,12,6412,73,จังหวัดนครปฐม,139.0,295.0
2564,12,6412,74,จังหวัดสมุทรสาคร,103.0,185.0
2564,12,6412,75,จังหวัดสมุทรสงคราม,22.0,62.0
2564,12,6412,76,จังหวัดเพชรบุรี,62.0,138.0
2564,12,6412,77,จังหวัดประจวบคีรีขันธ์,95.0,170.0
2564,12,6412,80,จังหวัดนครศรีธรรมราช,238.0,387.0
2564,12,6412,81,จังหวัดกระบี่,84.0,131.0
2564,12,6412,82,จังหวัดพังงา,52.0,68.0
2564,12,6412,83,จังหวัดภูเก็ต,98.0,170.0
2564,12,6412,84,จังหวัดสุราษฎร์ธานี,199.0,375.0
2564,12,6412,85,จังหวัดระนอง,28.0,56.0
2564,12,6412,86,จังหวัดชุมพร,93.0,154.0
2564,12,6412,90,จังหวัดสงขลา,226.0,413.0
2564,12,6412,91,จังหวัดสตูล,47.0,77.0
2564,12,6412,92,จังหวัดตรัง,89.0,162.0
2564,12,6412,93,จังหวัดพัทลุง,97.0,150.0
2564,12,6412,94,จังหวัดปัตตานี,39.0,156.0
2564,12,6412,95,จังหวัดยะลา,34.0,115.0
2564,12,6412,96,จังหวัดนราธิวาส,40.0,152.0
2565,1,6501,10,กรุงเทพมหานคร,1544.0,3314.0
2565,1,6501,11,จังหวัดสมุทรปราการ,362.0,707.0
2565,1,6501,12,จังหวัดนนทบุรี,176.0,427.0
2565,1,6501,13,จังหวัดปทุมธานี,354.0,532.0
2565,1,6501,14,จังหวัดพระนครศรีอยุธยา,237.0,341.0
2565,1,6501,15,จังหวัดอ่างทอง,49.0,81.0
2565,1,6501,16,จังหวัดลพบุรี,168.0,247.0
2565,1,6501,17,จังหวัดสิงห์บุรี,48.0,54.0
2565,1,6501,18,จังหวัดชัยนาท,67.0,96.0
2565,1,6501,19,จังหวัดสระบุรี,193.0,301.0
2565,1,6501,20,จังหวัดชลบุรี,631.0,1073.0
2565,1,6501,21,จังหวัดระยอง,343.0,690.0
2565,1,6501,22,จังหวัดจันทบุรี,79.0,150.0
2565,1,6501,23,จังหวัดตราด,34.0,79.0
2565,1,6501,24,จังหวัดฉะเชิงเทรา,202.0,375.0
2565,1,6501,25,จังหวัดปราจีนบุรี,171.0,283.0
2565,1,6501,26,จังหวัดนครนายก,46.0,80.0
2565,1,6501,27,จังหวัดสระแก้ว,125.0,201.0
2565,1,6501,30,จังหวัดนครราชสีมา,513.0,946.0
2565,1,6501,31,จังหวัดบุรีรัมย์,259.0,553.0
2565,1,6501,32,จังหวัดสุรินทร์,192.0,438.0
2565,1,6501,33,จังหวัดศรีสะเกษ,212.0,418.0
2565,1,6501,34,จังหวัดอุบลราชธานี,287.0,581.0
2565,1,6501,35,จังหวัดยโสธร,85.0,177.0
2565,1,6501,36,จังหวัดชัยภูมิ,143.0,331.0
2565,1,6501,37,จังหวัดอำนาจเจริญ,66.0,117.0
2565,1,6501,38,จังหวัดบึงกาฬ,69.0,148.0
2565,1,6501,39,จังหวัดหนองบัวลำภู,77.0,151.0
2565,1,6501,40,จังหวัดขอนแก่น,305.0,574.0
2565,1,6501,41,จังหวัดอุดรธานี,303.0,524.0
2565,1,6501,42,จังหวัดเลย,135.0,224.0
2565,1,6501,43,จังหวัดหนองคาย,94.0,176.0
2565,1,6501,44,จังหวัดมหาสารคาม,140.0,325.0
2565,1,6501,45,จังหวัดร้อยเอ็ด,215.0,431.0
2565,1,6501,46,จังหวัดกาฬสินธุ์,150.0,362.0
2565,1,6501,47,จังหวัดสกลนคร,175.0,357.0
2565,1,6501,48,จังหวัดนครพนม,103.0,224.0
2565,1,6501,49,จังหวัดมุกดาหาร,76.0,121.0
2565,1,6501,50,จังหวัดเชียงใหม่,286.0,575.0
2565,1,6501,51,จังหวัดลำพูน,75.0,126.0
2565,1,6501,52,จังหวัดลำปาง,135.0,270.0
2565,1,6501,53,จังหวัดอุตรดิตถ์,56.0,102.0
2565,1,6501,54,จังหวัดแพร่,77.0,153.0
2565,1,6501,55,จังหวัดน่าน,81.0,178.0
2565,1,6501,56,จังหวัดพะเยา,75.0,170.0
2565,1,6501,57,จังหวัดเชียงราย,187.0,363.0
2565,1,6501,58,จังหวัดแม่ฮ่องสอน,23.0,91.0
2565,1,6501,60,จังหวัดนครสวรรค์,185.0,286.0
2565,1,6501,61,จังหวัดอุทัยธานี,50.0,95.0
2565,1,6501,62,จังหวัดกำแพงเพชร,105.0,221.0
2565,1,6501,63,จังหวัดตาก,67.0,149.0
2565,1,6501,64,จังหวัดสุโขทัย,97.0,126.0
2565,1,6501,65,จังหวัดพิษณุโลก,206.0,314.0
2565,1,6501,66,จังหวัดพิจิตร,96.0,151.0
2565,1,6501,67,จังหวัดเพชรบูรณ์,160.0,265.0
2565,1,6501,70,จังหวัดราชบุรี,135.0,257.0
2565,1,6501,71,จังหวัดกาญจนบุรี,159.0,224.0
2565,1,6501,72,จังหวัดสุพรรณบุรี,130.0,216.0
2565,1,6501,73,จังหวัดนครปฐม,157.0,308.0
2565,1,6501,74,จังหวัดสมุทรสาคร,126.0,206.0
2565,1,6501,75,จังหวัดสมุทรสงคราม,39.0,57.0
2565,1,6501,76,จังหวัดเพชรบุรี,91.0,163.0
2565,1,6501,77,จังหวัดประจวบคีรีขันธ์,99.0,189.0
2565,1,6501,80,จังหวัดนครศรีธรรมราช,221.0,457.0
2565,1,6501,81,จังหวัดกระบี่,89.0,143.0
2565,1,6501,82,จังหวัดพังงา,32.0,76.0
2565,1,6501,83,จังหวัดภูเก็ต,89.0,191.0
2565,1,6501,84,จังหวัดสุราษฎร์ธานี,209.0,435.0
2565,1,6501,85,จังหวัดระนอง,25.0,55.0
2565,1,6501,86,จังหวัดชุมพร,85.0,184.0
2565,1,6501,90,จังหวัดสงขลา,239.0,443.0
2565,1,6501,91,จังหวัดสตูล,42.0,91.0
2565,1,6501,92,จังหวัดตรัง,81.0,207.0
2565,1,6501,93,จังหวัดพัทลุง,83.0,146.0
2565,1,6501,94,จังหวัดปัตตานี,27.0,140.0
2565,1,6501,95,จังหวัดยะลา,41.0,102.0
2565,1,6501,96,จังหวัดนราธิวาส,39.0,163.0
2565,2,6502,10,กรุงเทพมหานคร,1446.0,6297.0
2565,2,6502,11,จังหวัดสมุทรปราการ,297.0,1014.0
2565,2,6502,12,จังหวัดนนทบุรี,196.0,601.0
2565,2,6502,13,จังหวัดปทุมธานี,294.0,1002.0
2565,2,6502,14,จังหวัดพระนครศรีอยุธยา,216.0,713.0
2565,2,6502,15,จังหวัดอ่างทอง,47.0,175.0
2565,2,6502,16,จังหวัดลพบุรี,138.0,472.0
2565,2,6502,17,จังหวัดสิงห์บุรี,34.0,144.0
2565,2,6502,18,จังหวัดชัยนาท,41.0,163.0
2565,2,6502,19,จังหวัดสระบุรี,204.0,549.0
2565,2,6502,20,จังหวัดชลบุรี,547.0,1943.0
2565,2,6502,21,จังหวัดระยอง,299.0,1342.0
2565,2,6502,22,จังหวัดจันทบุรี,89.0,426.0
2565,2,6502,23,จังหวัดตราด,40.0,149.0
2565,2,6502,24,จังหวัดฉะเชิงเทรา,163.0,771.0
2565,2,6502,25,จังหวัดปราจีนบุรี,127.0,519.0
2565,2,6502,26,จังหวัดนครนายก,49.0,229.0
2565,2,6502,27,จังหวัดสระแก้ว,96.0,254.0
2565,2,6502,30,จังหวัดนครราชสีมา,392.0,1488.0
2565,2,6502,31,จังหวัดบุรีรัมย์,162.0,645.0
2565,2,6502,32,จังหวัดสุรินทร์,149.0,497.0
2565,2,6502,33,จังหวัดศรีสะเกษ,149.0,584.0
2565,2,6502,34,จังหวัดอุบลราชธานี,251.0,1014.0
2565,2,6502,35,จังหวัดยโสธร,50.0,272.0
2565,2,6502,36,จังหวัดชัยภูมิ,136.0,479.0
2565,2,6502,37,จังหวัดอำนาจเจริญ,54.0,153.0
2565,2,6502,38,จังหวัดบึงกาฬ,50.0,206.0
2565,2,6502,39,จังหวัดหนองบัวลำภู,51.0,194.0
2565,2,6502,40,จังหวัดขอนแก่น,284.0,907.0
2565,2,6502,41,จังหวัดอุดรธานี,228.0,683.0
2565,2,6502,42,จังหวัดเลย,106.0,385.0
2565,2,6502,43,จังหวัดหนองคาย,69.0,228.0
2565,2,6502,44,จังหวัดมหาสารคาม,92.0,409.0
2565,2,6502,45,จังหวัดร้อยเอ็ด,144.0,505.0
2565,2,6502,46,จังหวัดกาฬสินธุ์,124.0,400.0
2565,2,6502,47,จังหวัดสกลนคร,141.0,501.0
2565,2,6502,48,จังหวัดนครพนม,74.0,267.0
2565,2,6502,49,จังหวัดมุกดาหาร,42.0,180.0
2565,2,6502,50,จังหวัดเชียงใหม่,249.0,1008.0
2565,2,6502,51,จังหวัดลำพูน,75.0,287.0
2565,2,6502,52,จังหวัดลำปาง,105.0,362.0
2565,2,6502,53,จังหวัดอุตรดิตถ์,56.0,289.0
2565,2,6502,54,จังหวัดแพร่,61.0,227.0
2565,2,6502,55,จังหวัดน่าน,75.0,283.0
2565,2,6502,56,จังหวัดพะเยา,59.0,280.0
2565,2,6502,57,จังหวัดเชียงราย,149.0,632.0
2565,2,6502,58,จังหวัดแม่ฮ่องสอน,24.0,135.0
2565,2,6502,60,จังหวัดนครสวรรค์,152.0,541.0
2565,2,6502,61,จังหวัดอุทัยธานี,43.0,165.0
2565,2,6502,62,จังหวัดกำแพงเพชร,72.0,353.0
2565,2,6502,63,จังหวัดตาก,59.0,296.0
2565,2,6502,64,จังหวัดสุโขทัย,86.0,281.0
2565,2,6502,65,จังหวัดพิษณุโลก,166.0,550.0
2565,2,6502,66,จังหวัดพิจิตร,57.0,206.0
2565,2,6502,67,จังหวัดเพชรบูรณ์,121.0,459.0
2565,2,6502,70,จังหวัดราชบุรี,140.0,495.0
2565,2,6502,71,จังหวัดกาญจนบุรี,122.0,437.0
2565,2,6502,72,จังหวัดสุพรรณบุรี,101.0,388.0
2565,2,6502,73,จังหวัดนครปฐม,136.0,597.0
2565,2,6502,74,จังหวัดสมุทรสาคร,125.0,351.0
2565,2,6502,75,จังหวัดสมุทรสงคราม,27.0,110.0
2565,2,6502,76,จังหวัดเพชรบุรี,77.0,275.0
2565,2,6502,77,จังหวัดประจวบคีรีขันธ์,79.0,373.0
2565,2,6502,80,จังหวัดนครศรีธรรมราช,187.0,894.0
2565,2,6502,81,จังหวัดกระบี่,73.0,335.0
2565,2,6502,82,จังหวัดพังงา,44.0,129.0
2565,2,6502,83,จังหวัดภูเก็ต,68.0,302.0
2565,2,6502,84,จังหวัดสุราษฎร์ธานี,165.0,796.0
2565,2,6502,85,จังหวัดระนอง,29.0,130.0
2565,2,6502,86,จังหวัดชุมพร,80.0,362.0
2565,2,6502,90,จังหวัดสงขลา,202.0,943.0
2565,2,6502,91,จังหวัดสตูล,34.0,154.0
